ArtikelNr,T24ID,Price,Cheapest,Error
010069560,284984,98.75,96.99,0
010069620,253429,195.23,174.8,0
010069850,258066,180.93,174.64,0
010069890,257522,151.33,147.76,0
010069950,270914,e,e,1
010069960,277399,112.48,107.96,0
010070020,286763,132.76,121.04,0
010070520,315802,-0.98,0,1
010070540,261205,36.06,32.38,0
010070580,310745,98.63,95.92,0
010070810,277206,183.54,179.44,0
010070840,59277,50.48,44.69,0
010070930,259045,217.33,210.95,0
010071030,258148,331.98,332,0
010071100,258428,234.46,220.9,0
010071110,256087,196.98,196.96,0
010071130,254078,377.98,369,0
010071140,254075,364.21,349.94,0
010071160,254077,391.18,368.9,0
010071170,259047,389.53,368.97,0
010071180,254076,397.28,386.9,0
010072290,288406,96.89,95.42,0
010072340,270524,75.83,67.59,0
010072350,269648,84.68,81.55,0
010072360,269397,95.23,86.18,0
010072430,268626,112.77,110.88,0
010072440,272459,88.78,86.09,0
010072450,273009,113.78,92.86,0
010072460,268857,115.24,107.02,0
010072490,292099,169.98,136.65,0
010072860,276275,142.98,126.18,0
010072890,273980,130.86,121.98,0
010072910,289951,110.53,104.96,0
010073010,285287,173.52,168.1,0
010073130,321662,203.41,197.88,0
010073160,255555,108.06,101.85,0
010073170,272467,84.41,73,0
010073200,281200,129.86,127.48,0
010073230,317988,236.98,176.85,0
010073280,273941,87.46,85.68,0
010073290,271863,75.16,71.9,0
010073340,294929,128.36,125.33,0
010073360,268623,96.33,96.3,0
010073370,276806,103.37,95.45,0
010073380,279924,72.3,70.04,0
010073480,285231,347.53,326,0
010073490,280208,362.98,339,0
010073500,279706,383.12,365.87,0
010073530,268608,68.98,66.94,0
010073550,276991,94.76,92.44,0
010073560,280137,85.28,82.97,0
010073590,277137,64.36,63,0
010073640,288196,100.65,96.2,0
010073650,277139,90.58,84.15,0
010073660,290942,106.16,105.12,0
010073710,281842,101.98,97.5,0
010073770,286398,92.43,91.3,0
010073820,268859,94.78,91.37,0
010073870,275058,79.48,78.11,0
010073900,277813,72.73,71.96,0
010073940,265109,79.51,73.66,0
010073950,267365,80,75.08,0
010073960,269488,106.7,101,0
010073970,267384,95.48,90.23,0
010073980,267377,103.98,98.37,0
010073990,271726,109.17,103.16,0
010074000,273805,112.57,106.07,0
010074010,311900,128.73,121.75,0
010074020,289057,89.38,81.6,0
010074040,269639,99.71,89.99,0
010074050,272069,111.88,106,0
010074140,291451,99.28,93.82,0
010074160,280891,120.11,120.11,0
010074170,280889,143.98,135.86,0
010074180,267373,103.18,97.04,0
010074260,262784,43.38,40.6,0
010074310,269714,335.98,324,0
010074330,269713,359.46,331,0
010074350,279643,115.9,93.63,0
010074460,281525,112.81,110.57,0
010074490,269630,93.52,92.86,0
010074510,266248,87.66,85.67,0
010074530,288197,99.81,98.56,0
010074620,248607,93.18,75.04,0
010074650,284099,72.98,68.11,0
010074680,286590,169.98,165.61,0
010074690,289094,233.18,218.9,0
010074700,290274,254.35,225.84,0
010074710,290277,300.78,287.9,0
010074720,286207,190.48,158.9,0
010074730,288228,216.15,212.94,0
010074740,286591,243.21,218.91,0
010074750,288229,300.68,287.84,0
010074780,324730,237.55,220.76,0
010074800,321616,176.98,151,0
010074850,283463,389.88,351,0
010074920,305686,161.55,154.66,0
010074950,273299,51.59,50.53,0
010075700,287506,217.28,189.54,0
010075710,301778,102.57,96.4,0
010075720,279817,157.27,152.68,0
010075760,306174,122.68,109.39,0
010075770,309273,108.81,104.5,0
010075790,291279,271.4,255.94,0
010075800,288267,91.27,89.99,0
010075830,288352,344.61,325,0
010075850,281245,141.88,119,0
010075870,282519,89.43,83.11,0
010076040,305345,188.55,179.84,0
010076790,291920,106.98,97.1,0
010076830,306669,50.69,49.64,0
010076850,313891,52.48,47.45,0
010076860,320526,62.24,58.4,0
010076870,306083,73.98,69.14,0
010076880,306441,65.62,61.04,0
010076890,308734,60.16,53.1,0
010076900,307261,56.18,52.35,0
010076910,291815,77.98,73,0
010076920,291501,108.38,100.61,0
010076930,292866,95.48,89.95,0
010076940,289773,96.58,91,0
010076950,293752,96.88,90.6,0
010077280,325471,71.05,70.2,0
010077390,291502,80.88,74.32,0
010077450,290532,78.71,75.82,0
010077460,300576,56.98,49.39,0
010077660,282059,133.64,128.05,0
010078170,303675,218.89,208,0
010078190,303678,279.46,264,0
010078200,286163,172.98,159.9,0
010078210,286656,174.2,160.74,0
010078220,288230,158.86,142.5,0
010078230,286164,154.21,146.9,0
010078240,291491,173.98,163.99,0
010078250,290270,180.91,169.94,0
010078260,307829,213.98,197.5,0
010078270,305666,201.12,189.9,0
010078280,313626,180.02,180,0
010078290,313625,245.02,209.64,0
010078300,310305,286.16,230,0
010078310,310307,236.65,227,0
010078320,293467,226.98,214.9,0
010078330,295282,229.34,218,0
010078350,291278,214.98,213.44,0
010078360,290273,217.87,206.9,0
010078370,334459,229.18,229.2,0
010078380,291492,271.31,241.09,0
010078400,293215,299,298.94,0
010078410,303801,325.25,325.23,0
010078440,288346,361.48,322,0
010078470,290193,336.98,319,0
010078500,258532,-0.98,0,1
010078520,286167,353.06,322,0
010078540,288762,349.18,337.7,0
010078560,295280,380.46,341.9,0
010078570,282687,-0.98,0,1
010078610,325652,401.45,372.99,0
010078620,291513,376.34,357.88,0
010078630,321721,413.46,395,0
010078740,290533,68.37,64.99,0
010078760,279781,36.24,35.7,0
010078780,302439,57.48,50.39,0
010078800,288351,342.38,329.9,0
010078890,259564,61.88,56.51,0
010078920,282927,83.38,77.52,0
010079050,302393,150.88,146.36,0
010079060,280578,125.74,117.49,0
010079070,292161,126.06,121.47,0
010079130,302718,93.8,87,0
010079150,300397,144.82,141.96,0
010079160,303386,111.24,109.5,0
010079170,310430,109.64,106.7,0
010079180,313439,62.5,60.1,0
010079340,299759,87.47,85.25,0
010079350,302724,93.88,85.07,0
010079450,292421,53,49,0
010079510,310095,113.48,102.06,0
010079520,315666,81.38,80.51,0
010079690,300723,89.34,89.36,0
010079710,302716,163.23,157.26,0
010079720,313138,161.51,156.36,0
010079740,313176,101.51,98.15,0
010079750,335532,111.15,109.17,0
010079780,299770,106.48,98.75,0
010079850,320984,169.98,135,0
010079910,305703,149.19,147.23,0
010079930,298051,134.69,131.22,0
010079950,297067,68.48,62.92,0
010080070,342484,55.32,51,0
010080090,342150,47.1,42.66,0
010080100,306086,84.88,84.9,0
010080170,302387,105.78,102.09,0
010080210,277140,59.03,55.64,0
010080220,243030,49.98,48.13,0
010080230,310001,86.79,83.43,0
010080300,313832,97.52,95.37,0
010080380,305749,103.57,99.04,0
010080390,331355,111.15,109.25,0
010080520,302425,190.88,184.23,0
010080550,303480,59.36,58.15,0
010080560,304279,60.53,58.59,0
010080570,302399,125.68,123.26,0
010080580,177705,124.5,120.31,0
010080590,294683,63.48,62.38,0
010080650,320360,93.15,93.09,0
010080690,318627,207.58,199.98,0
010080730,287697,185.76,177.99,0
010081120,320067,123.44,118.88,0
010081130,318003,204.81,195,0
010081150,322804,355.46,327,0
010081180,327468,344.98,328.94,0
010081200,345619,104.57,98.39,0
010081210,345620,106.04,106.06,0
010081280,342472,147.2,145.42,0
010081290,342002,144.4,143.46,0
010081310,342009,161.16,149.88,0
010081320,342003,158.48,158.5,0
010081330,342005,151.18,144.5,0
010081420,321730,95.69,90.07,0
010081470,317954,78.18,73.55,0
010081520,334361,107.34,103.88,0
010081670,321711,96.73,88.4,0
010081690,321708,66.38,63.8,0
010081710,323947,210.65,205.15,0
010081730,329614,149.11,142.64,0
010081740,327429,137.46,129.2,0
010081750,326925,131.23,119.59,0
010081760,327829,117.08,109.39,0
010081770,329619,192.33,184.4,0
010081780,329617,223.78,213.06,0
010081790,329616,190.88,184.08,0
010081810,327431,-0.98,233.95,1
010081820,329390,172.14,159.65,0
010081830,327827,170.81,157.84,0
010081840,342148,219.42,194.19,0
010081860,323948,230.04,226.93,0
010081870,331716,-0.98,281.6,1
010081890,329611,142.92,138.97,0
010081910,329391,178.67,175,0
010081930,329610,232.28,207.5,0
010081960,329608,179.58,171.95,0
010082000,339114,154.23,149.43,0
010082010,329498,152.69,149.05,0
010082020,328770,141.51,129.9,0
010082030,327432,129.19,121.91,0
010082060,327083,441.12,390,0
010082070,331558,373.46,340,0
010082100,359989,356.88,298,0
010082130,321704,86.08,76.89,0
010082140,321723,102.19,100.16,0
010082150,321705,63.67,62.65,0
010082160,321702,78.73,71.2,0
010082200,320062,76.61,75.73,0
010082220,323275,125.88,123.28,0
010082230,320959,156.48,128.96,0
010082260,323969,111.12,107.7,0
010082330,327430,123.48,118.75,0
010082370,321908,48.35,38.8,0
010082380,319915,51.68,49.55,0
010082390,318460,149.63,146.5,0
010082460,323521,363.69,334.99,0
010082490,353511,319.98,317.35,0
010082510,327451,378.46,350,0
010082640,317983,92.78,87.43,0
010082670,317987,80.48,37.93,0
010082690,317957,92.65,87.8,0
010082710,320206,128.15,120.99,0
010083540,333967,234.66,208.94,0
010083630,334607,104.38,101.16,0
010083640,342606,111.83,109.79,0
010083740,323496,37.45,36.38,0
010083760,343363,103.7,99.93,0
010083800,334700,130.03,127.34,0
010083820,328571,141.55,129.05,0
010083880,351211,193.52,190.62,0
010083930,352465,95.52,88.24,0
010083940,338978,37.03,34.39,0
010084040,334283,129.92,126.94,0
010084260,349860,104.58,100.79,0
010084320,383931,116.48,110.21,0
010084330,329639,202.86,197.31,0
010084450,341124,81.63,77.76,0
010084460,339803,130.73,124.37,0
010084510,352519,93.55,92.25,0
010084680,336614,93.54,92.16,0
010084730,352793,69.48,61.95,0
010084750,341051,108.81,103,0
010084760,339760,84.28,78.95,0
010084980,347320,110.28,107.18,0
010085000,355134,88.04,86.9,0
010085020,352052,64.17,62.6,0
010085030,352046,65.63,62.98,0
010085040,352045,102.81,97.9,0
010085050,352515,98.2,91.47,0
010085080,352779,68.22,65,0
010085100,352511,65.57,62.79,0
010085130,355831,195.78,190.58,0
010085180,361659,125.54,119.17,0
010085190,355342,115.28,108.99,0
010085200,353485,89.19,85.42,0
010085250,313338,79.47,78.23,0
010085350,377701,192.25,184.6,0
010085450,363563,239.14,229.5,0
010085480,376699,129.73,127.78,0
010085510,339435,213.31,208.9,0
010085550,350365,435.98,432,0
010085770,341655,97.97,91.95,0
010085780,343979,117.81,111.55,0
010085790,352388,40.65,35.3,0
010085800,352789,58.63,49.1,0
010085810,352463,61.88,55.03,0
010085830,353914,48.35,46.45,0
010085840,352049,45.71,43.87,0
010085850,352389,42.24,41,0
010085860,351579,47.71,41.22,0
010085870,352395,46.06,42.93,0
010085880,354162,41.96,37.82,0
010085900,352461,68.57,53.95,0
010085920,355105,145.78,140.69,0
010085940,355797,163.64,160.49,0
010085950,356056,132.28,130.37,0
010085960,352525,127.65,118.01,0
010085970,355653,112.83,108.25,0
010086000,362392,94.48,88.45,0
010086010,372700,106.75,100.56,0
010086020,360844,92.73,88.2,0
010086030,341197,104.61,98.5,0
010086040,341194,106.71,100.55,0
010086050,345637,114.91,108.58,0
010086060,343509,119.48,113.35,0
010086070,345588,122.34,115.99,0
010086080,341203,77.98,73.15,0
010086090,344895,77.76,73.06,0
010086100,343508,82.57,77.5,0
010086130,352803,102.84,102,0
010086140,352802,106.28,97,0
010086150,352512,76.13,62.5,0
010086160,354532,47.67,41.3,0
010086180,352050,51.36,43.07,0
010086200,352390,50.48,45.15,0
010086210,352796,92.83,88.48,0
010086230,362641,184.96,171.07,0
010086290,350741,115.59,109.11,0
010086370,355278,116.15,116.14,0
010086380,359213,102.27,97,0
010086410,351580,90.48,80.01,0
010086420,352785,81.63,74.29,0
010086450,363479,127.46,127.48,0
010086510,350366,178.98,170.94,0
010086520,352315,195.05,189,0
010086530,356980,262.98,198.94,0
010086540,353375,221.98,186.9,0
010086550,352316,161.41,154.5,0
010086570,354651,95.33,90.22,0
010086620,351582,101.57,95.04,0
010086640,287727,105.92,102,0
010086650,355015,85.42,80,0
010086680,364405,178.08,173.3,0
010086690,371182,202.8,198.68,0
010086710,355685,190.88,182.09,0
010086730,363496,112.73,109.53,0
010086740,369358,220.68,192.95,0
010086770,368704,130.11,123.84,0
010086820,368848,150.54,144.98,0
010086830,364408,217,210.93,0
010086840,369385,151.78,146.23,0
010086860,371184,208.78,202.62,0
010086870,364407,113.14,107.9,0
010086900,355299,102.25,97.94,0
010086910,360748,96.68,94.2,0
010086920,371001,136.67,125,0
010086930,359804,110.78,107.54,0
010086950,367587,113.31,107.87,0
010087020,368019,57.41,56.04,0
010087050,357900,91.48,84.97,0
010087060,369365,96.08,88.64,0
010087070,370988,121.48,118.39,0
010087120,369397,95.48,93.19,0
010087170,368705,122.28,117.92,0
010087180,372744,150.12,142.4,0
010087200,377837,185.5,181.67,0
010087220,368235,85.79,80.89,0
010087300,364403,105.68,103.44,0
010087310,368718,94.48,93.3,0
010087320,368805,215.98,211.28,0
010087370,370224,113.31,111.58,0
010087390,367586,160.98,144.65,0
010087440,367747,129.11,121.98,0
010087450,368789,104.38,102.4,0
010087460,368794,126.18,123.93,0
010087470,355804,147.08,117.04,0
010087490,360678,189.74,179.45,0
010087510,352225,143.78,141.4,0
010087520,352224,153.26,147,0
010087540,352269,61.27,60.07,0
010087570,356066,86.63,83.59,0
010087590,367793,132.65,130.24,0
010087600,365320,188.07,179.69,0
010087620,354649,101.09,98.83,0
010087630,358882,170.37,166.57,0
010087640,352100,204.78,195.65,0
010087710,372642,99.31,93.95,0
010087720,356333,104.08,102.55,0
010087730,360576,119.88,106.47,0
010087780,361629,103.9,100.14,0
010087820,365851,93.29,91.98,0
010087870,383408,121.1,118.1,0
010087880,362364,114.23,111.96,0
010087890,362285,126.22,124.37,0
010087900,358199,126.86,96.5,0
010087960,348629,93.43,89.5,0
010088100,377710,102.54,94.59,0
010088130,356064,120.38,108.31,0
010088140,365550,77.6,76.46,0
010088160,368846,185.28,184.77,0
010088170,367097,75.51,74.04,0
010088180,352526,93.31,92.19,0
010088190,354660,94.07,91.6,0
010089370,350574,79.12,76.9,0
010089390,393804,e,e,1
010089410,380921,129.4,126.81,0
010089500,361074,41.33,39.77,0
010089520,369591,66.27,65.34,0
010089530,366023,63.83,58.05,0
010089550,377806,66.91,65.65,0
010089560,377835,103.97,102.65,0
010089590,366028,94.08,91.32,0
010089620,367352,65.98,64.19,0
010089630,369593,118.57,113.83,0
010089650,369594,122.05,117.76,0
010089660,366276,87.1,82.98,0
010089670,369595,147.88,144.73,0
010089680,369302,88.05,86.51,0
010089690,369304,86.48,85.95,0
010089700,369592,87.14,84.96,0
010089710,369306,75.18,72.4,0
010089830,377833,122.37,115.7,0
010089840,369596,124.03,119.03,0
010089860,377836,181.24,163.65,0
010089870,377826,114.49,110.51,0
010089890,378166,100.76,97.68,0
010089900,372664,92.61,90.8,0
010089950,369478,69.4,67.31,0
010089990,365877,181.04,177.11,0
010091142,310176,e,e,1
010091174,297924,-0.98,25,1
010091330,335821,-0.98,54.5,1
010091347,336377,159.97,159.99,0
010091348,336378,-0.98,135.5,1
010091372,267568,-0.98,0,1
010091373,303923,-0.98,0,1
010091376,339990,135.02,135,0
010091389,353488,-0.98,73.71,1
010091393,338257,78.44,78.46,0
010091411,338871,111.24,111.26,0
010091422,341144,-0.98,26,1
010091464,216940,34.78,27.8,0
010091474,298206,-0.98,0,1
010091485,320825,-0.98,0,1
010091487,341657,-0.98,0,1
010091488,341662,106.59,100.81,0
010091495,376095,e,e,1
010091501,307074,-0.98,0,1
010091509,376985,99.02,98.5,0
010091512,374751,-0.98,0,1
010091513,379781,-0.98,0,1
010091514,379782,-0.98,0,1
010091517,379784,-0.98,0,1
010091532,376386,39.98,33,0
010091535,370867,43.98,43,0
010091536,381223,40.3,36.41,0
010091537,385718,-0.98,85,1
010091540,374971,77.98,73,0
010091541,374037,123.3,123.3,0
010091594,376503,-0.98,71.71,1
101790094,354514,-0.98,0,1
101790096,380314,-0.98,0,1
103090307,289197,302.92,302.94,0
106500010,64837,74.97,74.95,0
106500020,64836,65.93,65.95,0
106500030,64839,59.97,59.95,0
106500040,64838,46.61,46.59,0
106500050,64828,40.97,40.95,0
106500070,64830,44.97,44.95,0
108003170,292886,39.01,35,0
108003240,297171,215.23,192,0
108003490,320980,43.61,28.23,0
108090028,337039,-0.98,0,1
109000840,22642,171.93,162.21,0
109001370,22696,59.78,56.65,0
109001380,22697,69.21,64.03,0
109001390,22698,75.09,70.3,0
109001440,22704,72.98,73,0
109001470,22706,61.48,60.55,0
109001480,22707,53.83,50.2,0
109001490,22708,51.19,47.56,0
109001510,22710,52.96,50.25,0
109001520,22711,52.13,50.55,0
109001540,22712,57.05,55,0
109001550,22713,56.78,53.17,0
109001560,22714,63.98,62.12,0
109001570,22715,68.46,63.69,0
109001580,22716,70.88,68.95,0
109008200,29933,54.88,49.47,0
109008210,34004,62.24,58,0
109008240,29936,66.27,64.3,0
109008250,29937,75.08,75.1,0
109008260,29938,69.48,65.07,0
109008270,29939,78.98,77.65,0
109008280,29940,82.78,82.8,0
109008290,29941,80.48,75.26,0
109008300,29942,57.78,56.3,0
109008310,29943,57.98,54.58,0
109008320,29944,66.78,64.85,0
109008330,29945,63.98,63.23,0
109010600,33977,186.28,179.49,0
109010610,34017,30.76,30.78,0
109010620,34018,34.69,34.71,0
109010630,34019,27.98,27.2,0
109010640,34020,29.91,29.93,0
109010660,34022,36.43,36.45,0
109010670,34023,46.11,46.13,0
109010700,34026,34.34,34.36,0
109010710,34027,32.47,27.1,0
109010720,34028,31.78,31.8,0
109010730,34029,33.5,29.36,0
109010740,34030,38.05,38.07,0
109010760,34034,39.28,35.32,0
109010770,34035,48.45,48.47,0
109010800,34038,35.93,35.95,0
109010820,34040,26.04,26.06,0
109010830,34041,27.04,27.06,0
109010840,34043,27.79,27.81,0
109010860,33981,53.48,51.33,0
109010870,33983,56.48,52.99,0
109010880,33984,59.98,57.02,0
109010890,33997,55.88,53.22,0
109010900,33999,56.54,56.56,0
109010910,34000,57.47,56.2,0
109010920,34005,61.78,59,0
109010930,34006,61.1,57.44,0
109010940,34009,57.48,56.29,0
109010950,34012,67.3,63.66,0
109010960,34007,57.93,57.95,0
109010970,34010,62.98,61.33,0
109010980,34008,60.48,59.35,0
109010990,34011,65.43,65.45,0
109011000,34013,75.88,75.9,0
109011010,34014,69.98,69.72,0
109011710,33986,50.78,49.95,0
109011860,34015,60.63,57.29,0
109012690,47875,97.32,90.92,0
109012700,47873,86.68,79.41,0
109012710,47870,99.39,98.95,0
109012720,47872,85.92,85.35,0
109012750,47874,99.1,91.8,0
109012760,47879,114.93,114.45,0
109012780,47882,129.47,126.95,0
109012790,47880,134.52,132.96,0
109012800,47877,141.28,132.05,0
109012810,47881,159.78,152.45,0
109012820,47886,160.24,157.3,0
109012830,47888,164.56,157.61,0
109012850,47884,131.48,130.11,0
109012860,47885,134.85,129.8,0
109013690,47876,107.21,101.5,0
109013740,56696,66.73,66.75,0
109013980,60909,81.9,76.08,0
109013990,60910,109.38,107.3,0
109014020,60902,82.08,82.1,0
109014060,60906,95.9,95.92,0
109014070,60907,98.48,94.06,0
109014110,60896,74.04,66.82,0
109014680,65764,91.48,83.51,0
109014730,67718,77.1,76.6,0
109014770,401226,83.48,82.1,0
109014810,404794,74.18,61,0
109014820,404797,61.44,57.61,0
109014830,404798,67.3,62.5,0
109014850,404806,81.85,81.87,0
109014860,404810,85.48,80.13,0
109014870,404812,87.78,80.03,0
109014880,404815,97.2,81.87,0
109014890,404817,95.88,92.86,0
109014910,404796,81.2,79.65,0
109014930,404809,105.07,99.99,0
109014960,404807,106.98,107,0
109014970,404816,112,111.52,0
109014980,404820,82.98,83,0
109014990,404821,99.39,98.95,0
109015000,404818,84.76,84.78,0
109015010,404819,76.85,76.82,0
109015020,404822,93.05,87.7,0
109015030,404800,88.99,85.7,0
109015040,404801,105.6,105.62,0
109015060,404803,98.28,93.75,0
109015070,404799,94.98,95,0
109015160,47878,113.68,107.08,0
109015610,249710,59.7,59.68,0
109015620,249704,89.78,81.79,0
109015630,263190,91.68,81.79,0
109015830,279637,71.74,62.54,0
109015840,281263,71.71,71.71,0
109015880,275881,68.98,69,0
109015890,275882,83.88,77.43,0
109015900,286406,94.18,85,0
109015910,282931,97.2,83.22,0
109015920,275883,81.79,81.79,0
109015930,280443,97.2,85.55,0
109015940,276655,90.03,84.45,0
109015950,275884,94.88,94.9,0
109015960,276941,85.52,85.5,0
109015980,289072,96.88,91.14,0
109015990,280822,96.78,96.8,0
109016000,283709,129.48,129.5,0
109016070,303846,85.25,85.27,0
109016080,306045,84.8,84.25,0
109016090,306042,77.43,77.45,0
109016100,293826,71.74,66.45,0
109016110,308834,63.78,58.2,0
109016120,306049,87.51,82.45,0
109016130,308835,71.39,70.95,0
109016140,306041,63.98,61.7,0
109016150,294904,83.48,82.8,0
109016590,306100,74.98,74.1,0
109016600,311901,96.48,95.3,0
109016620,314901,-0.98,0,1
109016630,315732,-0.98,0,1
109016640,315734,27.11,27.13,0
109016650,315737,25.61,25.63,0
109016660,315738,32.45,32.47,0
109016670,315740,26.98,27,0
109016680,315656,102.99,98.5,0
109016730,321623,44.18,40.51,0
109016740,321626,62.71,59.7,0
109016750,321622,59.98,56.35,0
109016760,322881,56.98,54.87,0
109016770,321624,61.98,61,0
109016780,321625,62.98,59.72,0
109016790,321627,69.95,66.33,0
