ArtikelNr;Beschreibung;Beschreibung2;T24ID;POG;PUG;REF;HANDLING;FAKTOR;ORIGINAL;Prio
066015370;Toyo 195/45 R 16  80 W   TL;Proxes 31 C # 2312031;215622;56,6;48,676;4;0;;-1;2
066015750;Toyo 195/50 R 15  82 H   TL;Proxes CF 2 # 2296203;238320;35,4;30,444;4;0;;-1;2
066015760;Toyo 195/55 R 15  85 H   TL;Proxes CF 2 # 2281719;239460;48,6;41,796;4;0;;-1;2
066015780;Toyo 195/60 R 16  89 H   TL;Proxes CF 2 # 2264482;238318;61,4;52,804;4;0;;-1;2
066015790;Toyo 205/60 R 15  91 H   TL;Proxes CF 2 # 2249923;238316;44;37,84;4;0;;-1;2
066015800;Toyo 205/60 R 15 XL  95 H   TL;Proxes CF 2 # 2249953;242308;45,4;39,044;4;0;;-1;2
066015840;Toyo 195/45 R 16  84 V   TL;Proxes CF 2 # 2312015;238080;49,7;42,742;4;0;;-1;2
066015870;Toyo 205/45 R 17 XL  88 V   TL;Proxes CF 2 # 2320215;239464;63,7;54,782;4;0;;-1;2
066015880;Toyo 205/50 R 16  87 V   TL;Proxes CF 2 # 2305163;238321;56,1;48,246;4;0;;-1;2
066015900;Toyo 205/60 R 15  91 V   TL;Proxes CF 2 # 2263855;241688;47,3;40,678;4;0;;-1;2
066015920;Toyo 205/60 R 16 XL  96 V   TL;Proxes CF 2 # 2264511;244213;56,9;48,934;4;0;;-1;2
066015930;Toyo 205/65 R 15  94 V   TL;Proxes CF 2 # 2230099;239736;52,7;45,322;4;0;;-1;2
066015960;Toyo 215/55 R 16  93 V   TL;Proxes CF 2 # 2289003;242307;60,1;51,686;4;0;;-1;2
066015980;Toyo 215/60 R 16 XL  99 V   TL;Proxes CF 2 # 2266465;243278;70;60,2;4;0;;-1;2
066015990;Toyo 225/55 R 16  95 V   TL;Proxes CF 2 # 2276203;243690;62,4;53,664;4;0;;-1;2
066016140;Toyo 195/60 R 15  88 V   TL;Proxes CF 2 # 2262905;238317;43;36,98;4;0;;-1;2
066016150;Toyo 195/65 R 15  91 V   TL;Proxes CF 2 # 2213375;239732;39,8;34,228;4;0;;-1;2
066016160;Toyo 205/55 R 16  91 V   TL;Proxes CF 2 # 2286705;239734;42,7;36,722;4;0;;-1;2
066016170;Toyo 205/55 R 16 XL  94 V   TL;Proxes CF 2 # 2275975;240896;47,2;40,592;4;0;;-1;2
066016180;Toyo 215/50 R 17 XL  95 V   TL;Proxes CF 2 # 2310975;239463;67;57,62;4;0;;-1;2
066016190;Toyo 225/45 R 17 XL  94 V   TL;Proxes CF 2 # 2320428;239465;60;51,6;4;0;;-1;2
066016200;Toyo 225/55 R 17  97 V   TL;Proxes CF 2 # 2289985;239462;74;63,64;4;0;;-1;2
066016220;Toyo 175/65 R 15  84 H   TL;Proxes CF 2 # 2210218;238076;37,9;32,594;4;0;;-1;2
066016250;Toyo 185/60 R 15 XL  88 H   TL;Proxes CF 2 # 2248653;238079;42,9;36,894;4;0;;-1;2
066016260;Toyo 185/65 R 15  88 H   TL;Proxes CF 2 # 2210473;238077;40,5;34,83;4;0;;-1;2
066016270;Toyo 195/60 R 15  88 H   TL;Proxes CF 2 # 2249203;238315;43,5;37,41;4;0;;-1;2
066016280;Toyo 195/65 R 15  91 H   TL;Proxes CF 2 # 2213343;238308;38,5;33,11;4;0;;-1;2
066016300;Toyo 205/55 R 16  91 H   TL;Proxes CF 2 # 2276003;239733;42,4;36,464;4;0;;-1;2
066016470;Toyo 205/55 ZR16 XL  94 W   TL;Proxes T1 Sport # 2288911;241162;50,3;43,258;4;0;;-1;2
066016490;Toyo 215/55 ZR16 XL  97 Y   TL;Proxes T1 Sport # 2289402;241164;63,3;54,438;4;0;;-1;2
066016510;Toyo 225/55 R 17  97 V   TL;Proxes T1 Sport B # 2289987;241166;80,8;69,488;4;0;;-1;2
066016900;Toyo 165/65 R 14  79 T   TL;Snowprox S943 # 3203905;256522;36,4;31,304;4;0;;-1;2
066017020;Toyo 215/65 R 15  96 H   TL;Snowprox S943 # 3206605;260722;60,7;52,202;4;0;;-1;2
066017090;Toyo 195/60 R 15  88 H   TL;Snowprox S943 # 3276005;258899;46,6;40,076;4;0;;-1;2
066017160;Toyo 225/60 R 16 XL 102 H   TL;Snowprox S943 # 3280000;254993;77,1;66,306;4;0;;-1;2
066017250;Toyo 215/55 R 16  93 H   TL;Snowprox S953 # 3305407;250918;66,3;57,018;4;0;;-1;2
066017530;Toyo 205/50 R 15  86 H   TL;Snowprox S953 # 3331705;256941;58;49,88;4;0;;-1;2
066017570;Toyo 215/50 R 17 XL  95 V   TL;Snowprox S953 # 3335210;255997;72,1;62,006;4;0;;-1;2
066017750;Toyo 205/50 R 17 XL  93 H   TL;Snowprox S943 # 3335015;258910;83,7;71,982;4;0;;-1;2
066017770;Toyo 225/45 R 17 XL  94 H   TL;Snowprox S943 # 3363440;259358;90,6;77,916;4;0;;-1;2
066017780;Toyo 155/80 R 13  79 T   TL;Proxes NE 03 # 2120605;255190;29,8;25,628;4;0;;-1;2
066017790;Toyo 155/70 R 13  75 T   TL;Proxes NE 03 # 2169810;255191;26,6;22,876;4;0;;-1;2
066017800;Toyo 165/70 R 13  79 T   TL;Proxes NE 03 # 2173905;255192;30,5;26,23;4;0;;-1;2
066017810;Toyo 175/70 R 13  82 T   TL;Proxes NE 03 # 2175005;255193;31,8;27,348;4;0;;-1;2
066017820;Toyo 165/70 R 14 XL  85 T   TL;Proxes NE 03 # 2177710;274447;33,5;28,81;4;0;;-1;2
066017830;Toyo 175/70 R 14 XL  88 T   TL;Proxes NE 03 # 2179005;274448;35,7;30,702;4;0;;-1;2
066017840;Toyo 185/70 R 14  88 T   TL;Proxes NE 03 # 2180005;267364;38,6;33,196;4;0;;-1;2
066017850;Toyo 195/70 R 14  91 T   TL;Proxes NE 03 # 2180705;268475;44,6;38,356;4;0;;-1;2
066017870;Toyo 165/65 R 13  77 T   TL;Proxes NE 03 # 2204715;249005;32,3;27,778;4;0;;-1;2
066017880;Toyo 155/65 R 14  75 T   TL;Proxes NE 03 # 2206390;293511;33;28,38;4;0;;-1;2
066017890;Toyo 165/65 R 14  79 T   TL;Proxes NE 03 # 2206430;255195;30;25,8;4;0;;-1;2
066017900;Toyo 195/65 R 14  89 T   TL;Proxes NE 03 # 2209095;267367;43,5;37,41;4;0;;-1;2
066017910;Toyo 175/65 R 15  84 T   TL;Proxes NE 03 # 2210223;255075;36,6;31,476;4;0;;-1;2
066017940;Toyo 195/65 R 15  91 T   TL;Proxes NE 03 # 2213403;293509;37,3;32,078;4;0;;-1;2
066017960;Toyo 175/65 R 14  82 T   TL;Proxes NE 03 # 2217525;271498;31,8;27,348;4;0;;-1;2
066017970;Toyo 175/65 R 14 XL  86 T   TL;Proxes NE 03 # 2217550;249001;35,6;30,616;4;0;;-1;2
066017980;Toyo 185/65 R 14  86 T   TL;Proxes NE 03 # 2218150;249003;34,9;30,014;4;0;;-1;2
066017990;Toyo 165/60 R 14  75 T   TL;Proxes NE 03 # 2244115;273960;34,3;29,498;4;0;;-1;2
066018010;Toyo 195/65 R 14  89 H   TL;Proxes CF 2 # 2226505;304202;43,7;37,582;4;0;;-1;2
066018020;Toyo 215/65 R 16  98 H   TL;Proxes CF 2 # 2238105;296261;58,4;50,224;4;0;;-1;2
066018030;Toyo 215/60 R 16 XL  99 H   TL;Proxes CF 2 # 2266453;268786;65,7;56,502;4;0;;-1;2
066018040;Toyo 185/55 R 14  80 H   TL;Proxes CF 2 # 2275510;291813;45,9;39,474;4;0;;-1;2
066018060;Toyo 205/55 R 17 XL  95 V   TL;Proxes CF 2 # 2292805;291918;72,7;62,522;4;0;;-1;2
066018100;Toyo 275/40 ZR19 XL 105 Y   TL;Proxes T1 Sport # 2364965;268832;134,1;115,326;4;0;;-1;2
066018170;Toyo 235/30 ZR20 XL  (88Y)  TL;Proxes T1 Sport # 2412506;247697;136;116,96;4;0;;-1;2
066018180;Toyo 305/25 ZR20 XL  (97Y)  TL;Proxes T1 Sport # 2421013;270183;168,2;144,652;4;0;;-1;2
066018240;Toyo 255/45 R 18  99 V   TL;Proxes S/T # 1599400;33104;91,7;78,862;4;0;;-1;2
066018250;Toyo 235/65 R 17 XL 108 V   TL;Proxes T1 Sport SUV # 1589611;244190;81,4;70,004;4;0;;-1;2
066018260;Toyo 255/60 R 17 106 V   TL;Proxes T1 Sport SUV # 1592811;244227;89,1;76,626;4;0;;-1;2
066018270;Toyo 235/60 R 18 XL 107 W   TL;Proxes T1 Sport SUV # 1593541;246406;93,5;80,41;4;0;;-1;2
066018300;Toyo 215/55 R 18 XL  99 V   TL;Proxes T1 Sport SUV # 1597831;274683;87,8;75,508;4;0;;-1;2
066018350;Toyo 265/50 R 19 XL 110 Y   TL;Proxes T1 Sport SUV # 1598528;219993;127;109,22;4;0;;-1;2
066018360;Toyo 255/50 R 19 XL 107 W   TL;Proxes T1 Sport SUV # 1598511;198453;113,5;97,61;4;0;;-1;2
066018370;Toyo 255/55 R 18 XL 109 Y   TL;Proxes T1 Sport SUV # 1598811;244226;96,8;83,248;4;0;;-1;2
066018380;Toyo 275/45 R 19 XL 108 Y   TL;Proxes T1 Sport SUV # 1599711;275142;122,8;105,608;4;0;;-1;2
066018390;Toyo 285/45 R 19 107 W   TL;Proxes T1 Sport SUV # 1599905;283293;130,9;112,574;4;0;;-1;2
066018420;Toyo 275/40 R 20 XL 106 Y   TL;Proxes T1 Sport SUV # 1601021;246409;144,8;124,528;4;0;;-1;2
066018430;Toyo 295/40 R 20 XL 110 Y   TL;Proxes T1 Sport SUV # 1602211;255978;142,7;122,722;4;0;;-1;2
066018450;Toyo 295/35 R 21 XL 107 Y   TL;Proxes T1 Sport SUV # 1603005;260782;156,2;134,332;4;0;;-1;2
066018500;Toyo 185/60 R 14  82 H   TL;Proxes CF 2 # 2245130;279390;34;29,24;4;0;;-1;2
066018590;Toyo 255/55 R 19 XL 111 V   TL;Proxes T1 Sport SUV # 1598311;246408;119,7;102,942;4;0;;-1;2
066018620;Toyo 265/60 R 18 110 V   TL;Proxes T1 Sport SUV # 1594071;247582;107,9;92,794;4;0;;-1;2
066018990;Toyo 235/55 R 17  99 H   TL;Open Country H/T # 1597610;185976;85,4;73,444;4;0;;-1;2
066019490;Toyo 185/65 R 14  86 H   TL;Proxes CF 2 # 2208008;276751;35,2;30,272;4;0;;-1;2
066019500;Toyo 175/60 R 13  77 H   TL;Proxes CF 2 # 2241710;290630;37,6;32,336;4;0;;-1;2
066019510;Toyo 165/60 R 14  75 H   TL;Proxes CF 2 # 2244120;290625;40,4;34,744;4;0;;-1;2
066019520;Toyo 175/60 R 14  79 H   TL;Proxes CF 2 # 2244310;290631;38,2;32,852;4;0;;-1;2
066019860;Toyo 215/75 R 15 100 T   TL;Open Country A/T+ # 1582005;302597;62,1;53,406;4;0;;-1;2
066019870;Toyo 225/75 R 16 104 T   TL;Open Country A/T+ # 1477785;302599;75,8;65,188;4;0;;-1;2
066019880;Toyo 265/70 R 16 112 H   TL;Open Country A/T+ # 1587855;307293;87,3;75,078;4;0;;-1;2
066019890;Toyo 245/65 R 17 111 H   TL;Open Country A/T+ # 1589708;302098;90;77,4;4;0;;-1;2
066019920;Toyo 265/65 R 17 112 H   TL;Open Country A/T+ # 1589745;302607;106,6;91,676;4;0;;-1;2
066019930;Toyo 235/75 R 15 109 T   TL;Open Country A/T+ # 1582904;307292;68,4;58,824;4;0;;-1;2
066019940;Toyo 245/70 R 16 XL 111 H   TL;Open Country A/T+ # 1587102;305691;76,1;65,446;4;0;;-1;2
066019960;Toyo 255/70 R 15 112 T   TL;Open Country A/T+ # 1584005;313157;76,9;66,134;4;0;;-1;2
066019980;Toyo 225/75 R 15 102 T   TL;Open Country A/T+ # 1582405;307290;66,7;57,362;4;0;;-1;2
066019990;Toyo 225/65 R 17 102 H   TL;Open Country A/T+ # 1589566;304205;81,6;70,176;4;0;;-1;2
066020010;Toyo 205 R 16 110 T   TL;Open Country A/T+ # 1619502;312687;59,4;51,084;4;0;;-1;2
066020040;Toyo 235/70 R 16 106 T   TL;Open Country A/T+ # 1586902;310973;71,9;61,834;4;0;;-1;2
066020050;Toyo 255/65 R 17 110 H   TL;Open Country A/T+ # 1589732;311419;97,1;83,506;4;0;;-1;2
066020060;Toyo 235/65 R 17 XL 108 V   TL;Open Country A/T+ # 1589625;313169;83,7;71,982;4;0;;-1;2
066020070;Toyo 245/70 R 17 XL 114 H   TL;Open Country A/T+ # 1588172;311510;98,1;84,366;4;0;;-1;2
066020080;ToyoLT 235/85 R 16 120 P   TL;Open Country M/T P.O.R. # 1575953;309512;105,3;90,558;4;0;;-1;2
066020090;Toyo 185/50 R 16  81 V   TL;Proxes T1R # 2305035;322151;56,8;48,848;4;0;;-1;2
066020100;Toyo 185/55 R 15  82 V   TL;Proxes T1R # 2280855;321823;45,4;39,044;4;0;;-1;2
066020110;Toyo 195/40 R 16  80 V   TL;Proxes T1R # 2340005;322167;51,3;44,118;4;0;;-1;2
066020120;Toyo 195/45 R 14  77 V   TL;Proxes T1R # 2311235;310402;47,7;41,022;4;0;;-1;2
066020130;Toyo 195/45 R 15  78 V   TL;Proxes T1R # 2311415;312477;46,7;40,162;4;0;;-1;2
066020140;Toyo 195/50 R 15  82 V   TL;Proxes T1R # 2302355;303624;36,3;31,218;4;0;;-1;2
066020150;Toyo 195/55 R 14  82 V   TL;Proxes T1R # 2280405;313160;59,5;51,17;4;0;;-1;2
066020160;Toyo 195/55 R 15  85 V   TL;Proxes T1R # 2281855;322145;45,8;39,388;4;0;;-1;2
066020170;Toyo 205/35 ZR18 XL  81 Y   TL;Proxes T1R # 2385005;322176;80,5;69,23;4;0;;-1;2
066020180;Toyo 205/40 ZR17 XL  84 W   TL;Proxes T1R;322169;58,5;50,31;4;0;;-1;2
066020190;Toyo 205/45 R 15  81 V   TL;Proxes T1R # 2311505;322154;58,2;50,052;4;0;;-1;2
066020200;Toyo 205/45 ZR16 XL  87 W   TL;Proxes T1R # 2312605;322155;57,9;49,794;4;0;;-1;2
066020210;Toyo 205/45 ZR17 XL  88 W   TL;Proxes T1R # 2320243;322161;66,4;57,104;4;0;;-1;2
066020220;Toyo 205/50 R 15 XL  89 V   TL;Proxes T1R # 2303055;315999;50,2;43,172;4;0;;-1;2
066020240;Toyo 215/35 ZR18 XL  84 W   TL;Proxes T1R # 2386855;311093;80,3;69,058;4;0;;-1;2
066020250;Toyo 215/40 ZR16 XL  86 W   TL;Proxes T1R # 2343005;321307;53,3;45,838;4;0;;-1;2
066020260;Toyo 215/40 ZR17 XL  87 W   TL;Proxes T1R # 2350715;313728;65,6;56,416;4;0;;-1;2
066020270;Toyo 215/45 R 15  84 V   TL;Proxes T1R # 2311755;333084;70,2;60,372;4;0;;-1;2
066020280;Toyo 225/40 R 14  82 V   TL;Proxes T1R # 2334205;330444;64,4;55,384;4;0;;-1;2
066020290;Toyo 225/40 ZR16  85 W   TL;Proxes T1R # 2343405;310404;60,3;51,858;4;0;;-1;2
066020330;Toyo 245/35 ZR16  86 W   TL;Proxes T1R # 2380005;335091;89,3;76,798;4;0;;-1;2
066020360;Toyo 245/45 ZR16  94 W   TL;Proxes T1R # 2320223;322156;97,8;84,108;4;0;;-1;2
066020370;Toyo 255/30 ZR21 XL  93 Y   TL;Proxes T1R # 2420005;344333;178,2;153,252;4;0;;-1;2
066020380;Toyo 255/30 ZR22 XL  95 Y   TL;Proxes T1R # 2420205;313165;171,7;147,662;4;0;;-1;2
066020480;Toyo 195 R 14 C 106 S   TL;H 08 # 1522937;323770;58,8;50,568;4;0;;-1;2
066020490;Toyo 195/65 R 16 C 104 R   TL;H 08 # 1484805;312941;58,2;50,052;4;0;;-1;2
066020500;Toyo 195/70 R 15 C 104 S   TL;H 08 # 1506025;310392;50,3;43,258;4;0;;-1;2
066020530;Toyo 205/65 R 15 C 102 T   TL;H 08 # 1508405;310393;62,4;53,664;4;0;;-1;2
066020540;Toyo 205/65 R 16 C 107 T   TL;H 08 # 1485605;312470;67;57,62;4;0;;-1;2
066020560;Toyo 205/75 R 16 C 113 Q   TL;H 08 # 1475926;321830;71,9;61,834;4;0;;-1;2
066020580;Toyo 215/60 R 16 C 103 T   TL;H 08 # 1508105;308136;74;63,64;4;0;;-1;2
066020590;Toyo 215/60 R 17 C 104 T   TL;H 08 # 1471995;313155;92,6;79,636;4;0;;-1;2
066020600;Toyo 215/65 R 15 C 104 T   TL;H 08 # 1484115;312471;74,7;64,242;4;0;;-1;2
066020620;Toyo 215/70 R 15 C 109 S   TL;H 08 # 1510995;310394;66,4;57,104;4;0;;-1;2
066020650;Toyo 225/60 R 16 C 105 T   TL;H 08;313116;92,6;79,636;4;0;;-1;2
066020900;Toyo 225/60 R 17  99 V   TL;Proxes T1 Sport SUV # 1592715;274681;92;79,12;4;0;;-1;2
066020970;Toyo 245/70 R 16 107 V   TL;Proxes S/T # 1588503;322127;76;65,36;4;0;;-1;2
066021000;Toyo 275/55 R 17 109 V   TL;Proxes S/T # 1597703;313152;93,3;80,238;4;0;;-1;2
066021010;Toyo 285/35 R 22 XL 106 W   TL;Proxes S/T # 1605015;322142;149,8;128,828;4;0;;-1;2
066021020;Toyo 285/50 R 18 109 V   TL;Proxes S/T # 1595803;313150;108,3;93,138;4;0;;-1;2
066021160;Toyo 215/60 R 17  96 H   TL;Proxes CF 2S # 2266466;310942;74,6;64,156;4;0;;-1;2
066021280;ToyoLT 255/85 R 16 119 P   TL;Open Country M/T # 1575202;329257;109,7;94,342;4;0;;-1;2
066021290;ToyoLT 265/75 R 16 119 P   TL;Open Country M/T # 1579012;329795;116,5;100,19;4;0;;-1;2
066021320;Toyo 205/75 R 16 C 110 R   TL;H 08 # 1475915;321829;71;61,06;4;0;;-1;2
066021330;Toyo 195/65 R 16 C 100 T   TL;H 08 # 1484855;324407;57,5;49,45;4;0;;-1;2
066021340;Toyo 215/75 R 16 C 113 R   TL;H 08 # 1476707;322415;73,9;63,554;4;0;;-1;2
066021350;Toyo 235/65 R 16 C 121 R   TL;H 08 # 1486965;318861;87,7;75,422;4;0;;-1;2
066021360;Toyo 215 R 14 C 112 S   TL;H 08 # 1524940;321831;62,9;54,094;4;0;;-1;2
066021390;Toyo 225/75 R 16 C 121 Q   TL;H 08 # 1477826;321835;90,3;77,658;4;0;;-1;2
066021400;Toyo 225/75 R 16 C 118 R   TL;H 08 # 1477835;321834;89,2;76,712;4;0;;-1;2
066021410;Toyo 215/75 R 16 C 116 Q   TL;H 08 # 1476716;321832;74;63,64;4;0;;-1;2
066021420;Toyo 195/75 R 16 C 107 S   TL;H 08 # 1475130;321825;65;55,9;4;0;;-1;2
066021430;Toyo 225/65 R 16 C 112 R   TL;H 08 # 1486610;322481;77,7;66,822;4;0;;-1;2
066021440;Toyo 205 R 14 C 109 S   TL;H 08 # 1523937;321826;59,4;51,084;4;0;;-1;2
066021480;Toyo 215/65 R 16  98 H   TL;Proxes CF 2 SUV # 1588835;322480;57,8;49,708;4;0;;-1;2
066021540;Toyo 215/60 R 16  95 H   TL;Proxes CF 2 SUV # 1592160;326645;68,8;59,168;4;0;;-1;2
066021580;Toyo 235/55 R 18 100 V   TL;Proxes CF 2 SUV # 1597887;326892;90,2;77,572;4;0;;-1;2
066021610;Toyo 215/50 R 18  92 V   TL;Proxes CF 2 SUV # 1598990;330438;87,3;75,078;4;0;;-1;2
066021640;Toyo 255/55 R 19 RF 111 V   TL;Open Country H/T # 1598301;322136;117,3;100,878;4;0;;-1;2
066021710;Toyo 255/65 R 16 109 H   TL;Open Country H/T # 1588991;322129;78,5;67,51;4;0;;-1;2
066021870;Toyo 195/55 ZR16 RF  91 V   TL;Proxes T1R # 2285013;300472;56,8;48,848;4;0;;-1;2
066021880;Toyo 205/55 ZR16  91 W   TL;Proxes T1R # 2288505;303651;47,5;40,85;4;0;;-1;2
066021890;Toyo 225/50 ZR16  92 W   TL;Proxes T1R # 2308905;322153;64,5;55,47;4;0;;-1;2
066021900;Toyo 205/50 ZR16  87 W   TL;Proxes T1R # 2305305;322152;57,9;49,794;4;0;;-1;2
066021920;Toyo 235/50 ZR16  95 W   TL;Proxes T1R # 2309205;313162;116,5;100,19;4;0;;-1;2
066021930;Toyo 245/55 ZR16 100 W   TL;Proxes T1R # 2292205;307274;135,2;116,272;4;0;;-1;2
066021960;Toyo 225/45 ZR17 RF  94 Y   TL;Proxes T1R # 2320508;300495;63,5;54,61;4;0;;-1;2
066021970;Toyo 225/40 ZR18  92 Y   TL;Proxes T1R # 2358908;322171;66;56,76;4;0;;-1;2
066021980;Toyo 195/50 R 16  84 V   TL;Proxes T1R # 2305133;322168;58,2;50,052;4;0;;-1;2
066021990;Toyo 195/45 R 16  80 V   TL;Proxes T1R # 2312013;313163;49,8;42,828;4;0;;-1;2
066022000;Toyo 225/75 R 15 C 110 Q   TL;H 08 # 1487607;347304;75,6;65,016;4;0;;-1;2
066022010;Toyo 215/70 R 16  99 H   TL;Tranpath A14 A # 1586801;330443;72,2;62,092;4;0;;-1;2
066022050;Toyo 285/60 R 17 114 V   TL;Proxes S/T # 1593404;349158;105,7;90,902;4;0;;-1;2
066022060;Toyo 225/55 R 18  98 V   TL;Proxes CF 2 SUV;317447;105,5;90,73;4;0;;-1;2
066022070;Toyo 235/55 R 17  99 V   TL;Proxes CF 2 SUV # 1597623;324796;87,5;75,25;4;0;;-1;2
066022130;Toyo 215/55 R 18  95 H   TL;Open Country A20B # 1597838;313149;85;73,1;4;0;;-1;2
066022150;ToyoLT 245/75 R 16 120 P   TL;Open Country M/T # 1578653;333691;109,4;94,084;4;0;;-1;2
066022160;Toyo 215/50 R 18  92 V   TL;Proxes R40 # 2310947;323967;98,7;84,882;4;0;;-1;2
066022230;Toyo 235/45 ZR17 RF  97 Y   TL;Proxes T1R # 2320928;352327;68,2;58,652;4;0;;-1;2
066022260;Toyo 235/65 R 16 C 115 R   TL;H 08 # 1486954;321836;85,2;73,272;4;0;;-1;2
066022350;Toyo 255/55 R 18 XL 109 H   TL;Open Country W/T AO # 1598805;322138;99,8;85,828;4;0;;-1;2
066023170;Toyo 225/45 R 16 XL  93 H   TL;Snowprox S953 # 3359805;326386;83,4;71,724;4;0;;-1;2
066023260;Toyo 185/60 R 14  82 V   TL;Proxes R888 R GG # 2259025;321764;102,5;88,15;4;0;;-1;2
066023270;Toyo 195/55 R 15  85 V   TL;Proxes R888 R GG # 2281925;324897;109,7;94,342;4;0;;-1;2
066023290;Toyo 205/50 ZR15  86 W   TL;Proxes R888 R GG # 2303550;321765;124,8;107,328;4;0;;-1;2
066023310;Toyo 195/50 ZR16  84 W   TL;Proxes R888 R GG # 2305153;324898;138,9;119,454;4;0;;-1;2
066023340;Toyo 225/45 ZR16  89 W   TL;Proxes R888 R GG # 2316830;324900;161,2;138,632;4;0;;-1;2
066023370;Toyo 215/45 ZR17  87 W   TL;Proxes R888 R GG # 2320311;324160;173,5;149,21;4;0;;-1;2
066023450;Toyo 245/40 ZR18  93 Y   TL;Proxes R888 R GG # 2360655;344911;208,6;179,396;4;0;;-1;2
066023460;Toyo 255/35 ZR18  90 Y   TL;Proxes R888 R GG # 2389213;345894;201,7;173,462;4;0;;-1;2
066023490;Toyo 295/30 ZR18 XL  98 Y   TL;Proxes R888 R GG # 3950700;366314;256,9;220,934;4;0;;-1;2
066023500;Toyo 235/35 ZR19  (91Y)  TL;Proxes R888 R GG # 2393601;344582;218,9;188,254;4;0;;-1;2
066023580;Toyo 145/65 R 15  72 T   TL;Proxes NE 03 # 2209910;327276;36,7;31,562;4;0;;-1;2
066023590;Toyo 175/55 R 15  77 T   TL;Proxes NE 03 # 2280862;331389;40,3;34,658;4;0;;-1;2
066023600;Toyo 205/50 R 17 XL  93 W   TL;Proxes CF 2 # 2310110;327289;70,6;60,716;4;0;;-1;2
066023620;Toyo 235/60 R 17 102 H   TL;Proxes CF 2 SUV # 1592752;346775;88,9;76,454;4;0;;-1;2
066023860;Toyo 205/60 R 15  91 V   TL;Proxes C 100+ # 11211992;307809;44,4;38,184;4;0;;-1;2
066024100;Toyo 255/55 R 18 XL 109 H   TL;Open Country A/T+ # 3950100;350576;96,3;82,818;4;0;;-1;2
066024120;Toyo 165/60 R 15  77 H   TL;Snowprox S943 # 3955000;363809;37,8;32,508;4;0;;-1;2
066024140;Toyo 195/60 R 16 XL  93 H   TL;Snowprox S943 # 3955100;364770;58,3;50,138;4;0;;-1;2
066024250;Toyo 215/50 R 17 XL  95 V   TL;Snowprox S954 # 3952900;360989;79;67,94;4;0;;-1;2
066024320;Toyo 225/45 R 17 XL  94 V   TL;Snowprox S954 # 3953200;360991;80,5;69,23;4;0;;-1;2
066024370;Toyo 215/40 R 18 XL  89 V   TL;Snowprox S954 # 3955200;361020;80,3;69,058;4;0;;-1;2
066024510;Toyo 165/70 R 14 XL  85 T   TL;Celsius # 3801000;360616;37;31,82;4;0;;-1;2
066024520;Toyo 155/65 R 14  75 T   TL;Celsius # 3801200;360617;33,9;29,154;4;0;;-1;2
066024530;Toyo 165/65 R 14  79 T   TL;Celsius # 3801300;360618;35,3;30,358;4;0;;-1;2
066024540;Toyo 175/65 R 14  82 T   TL;Celsius # 3801500;360622;37,2;31,992;4;0;;-1;2
066024550;Toyo 175/65 R 14 XL  86 T   TL;Celsius # 3801600;360623;38,4;33,024;4;0;;-1;2
066024560;Toyo 185/65 R 14  86 H   TL;Celsius # 3801900;360624;39,6;34,056;4;0;;-1;2
066024570;Toyo 185/65 R 14  86 T   TL;Celsius # 3801800;360574;37,8;32,508;4;0;;-1;2
066024580;Toyo 145/65 R 15  72 T   TL;Celsius # 3801100;360578;35,3;30,358;4;0;;-1;2
066024590;Toyo 165/65 R 15  81 T   TL;Celsius # 3801400;360619;39,7;34,142;4;0;;-1;2
066024600;Toyo 175/65 R 15  84 H   TL;Celsius # 3801700;368072;44,2;38,012;4;0;;-1;2
066024630;Toyo 195/65 R 15  91 H   TL;Celsius # 3802300;360626;41;35,26;4;0;;-1;2
066024650;Toyo 195/65 R 15 XL  95 V   TL;Celsius # 3802400;360628;41,4;35,604;4;0;;-1;2
066024660;Toyo 215/65 R 16 XL 102 V   TL;Celsius # 3802600;360573;62,3;53,578;4;0;;-1;2
066024670;Toyo 215/65 R 16  98 H   TL;Celsius # 3802500;360629;61,5;52,89;4;0;;-1;2
066024690;Toyo 185/60 R 14  82 H   TL;Celsius # 3802800;360631;35,2;30,272;4;0;;-1;2
066024720;Toyo 195/60 R 15  88 H   TL;Celsius # 3803100;360634;48;41,28;4;0;;-1;2
066024740;Toyo 215/60 R 16 XL  99 V   TL;Celsius # 3803300;368283;64,5;55,47;4;0;;-1;2
066024780;Toyo 195/55 R 16  87 H   TL;Celsius # 3803700;360637;58,5;50,31;4;0;;-1;2
066024790;Toyo 195/55 R 16  87 V   TL;Celsius # 3803800;360638;57,8;49,708;4;0;;-1;2
066024800;Toyo 195/55 R 16 XL  91 V   TL;Celsius # 3803900;360639;59,9;51,514;4;0;;-1;2
066024820;Toyo 205/55 R 16 XL  94 V   TL;Celsius # 3804100;360644;58,6;50,396;4;0;;-1;2
066024830;Toyo 195/50 R 15  82 H   TL;Celsius # 3804200;360657;40,2;34,572;4;0;;-1;2
066024840;Toyo 225/50 R 17 XL  98 V   TL;Celsius # 3804300;368284;82,3;70,778;4;0;;-1;2
066024870;Toyo 215/65 R 16 XL 102 V   TL;Open Country U/T # 3800200;356265;61,7;53,062;4;0;;-1;2
066024890;Toyo 215/55 R 18 XL  99 V   TL;Open Country U/T # 3800400;354446;85,6;73,616;4;0;;-1;2
066024910;Toyo 235/60 R 17 102 H   TL;Open Country U/T # 1592753;340746;84,7;72,842;4;0;;-1;2
